product success mcic calc_mcic percent game_percent offer puo cop co co1 co2 mid fo
equ 1 31 31 76.6 76 2715413 108.403 1.159 3142275 3140000 2968779 2 1
ore 1 51 51 77.1 77 845278 33.527 1.268 1070544 1070000 916862 0 1
org 1 41 41 77.1 77 1603081 63.585 1.213 1942132 1940000 1804813 2 1
equ 1 31 31 77.1 77 2736351 108.536 1.159 3166505 3160000 2989593 2 1
ore 1 51 51 78.1 78 859332 33.648 1.268 1088343 1080000 971330 1 1
org 1 41 41 78.1 78 1628894 63.782 1.213 1973405 1970000 1799575 1 1
equ 1 31 31 78.1 78 2778747 108.807 1.159 3215566 3210000 3036425 2 1
ore 1 51 51 79.2 79 874895 33.781 1.268 1108054 1100000 989088 1 1
org 1 41 41 79.2 79 1657461 63.998 1.213 2008014 2000000 1863153 2 1
equ 1 31 31 79.2 79 2825626 109.104 1.159 3269814 3260000 3085604 2 1
ore 1 51 51 80.6 80 894834 33.950 1.268 1133307 1130000 970217 0 1
org 1 41 41 80.6 80 1694030 64.273 1.213 2052317 2050000 1805272 0 1
equ 1 31 31 80.6 80 2885708 109.484 1.159 3339341 3330000 3151550 2 1
ore 1 51 51 81.3 81 904862 34.035 1.268 1146007 1140000 1046670 2 1
org 1 41 41 81.3 81 1712409 64.411 1.213 2074583 2070000 1926752 2 1
equ 1 31 31 81.3 81 2915682 109.672 1.159 3374027 3370000 3186953 2 1
ore 1 51 51 82.9 82 927909 34.229 1.268 1175196 1170000 1073813 2 1
org 1 41 41 82.9 82 1754621 64.726 1.213 2125723 2120000 1937709 1 1
equ 1 31 31 82.9 82 2984763 110.105 1.159 3453967 3450000 3127542 0 1
ore 1 51 51 83.3 83 933714 34.277 1.268 1182548 1180000 1081871 2 1
org 1 41 41 83.3 83 1765245 64.804 1.213 2138594 2130000 1984283 2 1
equ 1 31 31 83.3 83 3002137 110.213 1.159 3474072 3470000 3281490 2 1
ore 1 51 51 84.6 84 952632 34.434 1.268 1206508 1200000 1032447 0 1
org 1 41 41 84.6 84 1799856 65.060 1.213 2180525 2180000 1918313 0 1
equ 1 31 31 84.6 84 3058699 110.565 1.159 3539526 3530000 3340664 2 1
ore 1 51 51 85.6 85 967280 34.555 1.268 1225060 1220000 1119555 2 1
org 1 41 41 85.6 85 1826634 65.256 1.213 2212967 2210000 1946519 0 1
equ 1 31 31 85.6 85 3102421 110.835 1.159 3590121 3590000 3393117 2 1
ore 1 51 51 86.3 86 977584 34.640 1.268 1238110 1230000 1059282 0 1
org 1 41 41 86.3 86 1845464 65.394 1.213 2235779 2230000 1966207 0 1
equ 1 31 31 86.3 86 3133145 111.024 1.159 3625675 3620000 3375355 1 1
ore 1 51 51 87.4 87 993863 34.773 1.268 1258727 1250000 1076852 0 1
org 1 41 41 87.4 87 1875109 65.610 1.213 2271694 2270000 1998362 0 1
equ 1 31 31 87.4 87 3181486 111.321 1.159 3681615 3680000 3334010 0 1
ore 1 51 51 88.4 88 1008686 34.894 1.268 1277500 1270000 1166364 2 1
org 1 41 41 88.4 88 1902247 65.807 1.213 2304572 2300000 2101348 1 1
equ 1 31 31 88.4 88 3225703 111.591 1.159 3732783 3730000 3380200 0 1
ore 1 51 51 89.4 89 1023634 35.015 1.268 1296432 1290000 1158370 1 1
org 1 41 41 89.4 89 1929513 66.003 1.213 2337605 2330000 2169823 2 1
equ 1 31 31 89.4 89 3270097 111.862 1.159 3784156 3780000 3574520 2 1
ore 1 51 51 90.8 90 1044703 35.184 1.268 1323116 1320000 1183513 1 1
org 1 41 41 90.8 90 1967918 66.278 1.213 2384132 2380000 2174115 1 1
equ 1 31 31 90.8 90 3332574 112.240 1.159 3856454 3850000 3491734 0 1
ore 1 51 51 91.9 91 1061373 35.318 1.268 1344228 1340000 1229119 2 1
org 1 41 41 91.9 91 1998283 66.495 1.213 2420919 2420000 2208878 1 1
equ 1 31 31 91.9 91 3381925 112.538 1.159 3913563 3910000 3697121 2 1
ore 1 51 51 92.9 92 1076598 35.439 1.268 1363511 1360000 1167361 0 1
org 1 41 41 92.9 92 2026000 66.692 1.213 2454499 2450000 2238191 1 1
equ 1 31 31 92.9 92 3426938 112.808 1.159 3965652 3960000 3590727 0 1
ore 1 51 51 93.3 93 1082720 35.487 1.268 1371264 1370000 1255362 2 1
org 1 41 41 93.3 93 2037139 66.770 1.213 2467993 2460000 2170197 0 1
equ 1 31 31 93.3 93 3445020 112.917 1.159 3986577 3980000 3711215 1 1
ore 1 51 51 94.5 94 1101113 35.632 1.268 1394559 1390000 1193803 0 1
org 1 41 41 94.5 94 2070596 67.006 1.213 2508527 2500000 2328296 2 1
equ 1 31 31 94.5 94 3499299 113.241 1.159 4049388 4040000 3666086 0 1
ore 1 51 51 95.2 95 1111911 35.717 1.268 1408235 1400000 1257795 1 1
org 1 41 41 95.2 95 2090227 67.144 1.213 2532310 2530000 2227561 0 1
equ 1 31 31 95.2 95 3531125 113.430 1.159 4086217 4080000 3804168 1 1
ore 1 51 51 96.4 96 1130485 35.862 1.268 1431759 1430000 1281299 1 1
org 1 41 41 96.4 96 2123977 67.379 1.213 2573198 2570000 2346994 1 1
equ 1 31 31 96.4 96 3585806 113.754 1.159 4149494 4140000 3861908 1 1
ore 1 51 51 97.3 97 1144538 35.971 1.268 1449557 1440000 1240182 0 1
org 1 41 41 97.3 97 2149497 67.557 1.213 2604115 2600000 2290487 0 1
equ 1 31 31 97.3 97 3627124 113.998 1.159 4197307 4190000 3963454 2 1
ore 1 51 51 98.7 98 1166435 36.140 1.268 1477289 1470000 1349466 2 1
org 1 41 41 98.7 98 2189239 67.831 1.213 2652263 2650000 2465054 2 1
equ 1 31 31 98.7 98 3691416 114.376 1.159 4271706 4270000 3978610 1 1
ore 1 51 51 99.4 99 1177465 36.225 1.268 1491259 1490000 1334765 1 1
org 1 41 41 99.4 99 2209247 67.969 1.213 2676502 2670000 2353845 0 1
equ 1 31 31 99.4 99 3723762 114.565 1.159 4309137 4300000 4068248 2 1
ore 1 51 51 100 100 1186985 36.298 1.268 1503316 1500000 1375288 2 1
org 1 41 41 100 100 2226510 68.087 1.213 2697416 2690000 2458781 1 1
equ 1 31 31 100 100 3751658 114.728 1.159 4341418 4340000 3931577 0 1
ore 1 52 52 0.3 0 2373 24.213 1.274 3019 3010 2757 2 1
org 1 42 42 0.3 0 4747 48.437 1.219 5779 5770 5362 2 1
equ 1 32 32 0.3 0 8681 87.685 1.165 10097 10000 9476 2 1
ore 1 52 52 1.7 1 13533 24.382 1.274 17220 17200 14704 0 1
org 1 42 42 1.7 1 27040 48.719 1.219 32921 32900 30546 2 1
equ 1 32 32 1.7 1 48883 88.076 1.165 56860 56800 51310 0 1
ore 1 52 52 2.1 2 16761 24.431 1.274 21328 21300 19488 2 1
org 1 42 42 2.1 2 33478 48.800 1.219 40759 40700 37089 1 1
equ 1 32 32 2.1 2 60498 88.188 1.165 70371 70300 65365 1 1
ore 1 52 52 3.9 3 31435 24.653 1.274 40001 40000 34165 0 1
org 1 42 42 3.9 3 62683 49.162 1.219 76316 76300 69481 1 1
equ 1 32 32 3.9 3 113081 88.689 1.165 131535 131000 123813 2 1
ore 1 52 52 4.1 4 33070 24.678 1.274 42081 42000 35928 0 1
org 1 42 42 4.1 4 65933 49.202 1.219 80273 80200 70393 0 1
equ 1 32 32 4.1 4 118920 88.745 1.165 138327 138000 130324 2 1
ore 1 52 52 5.3 5 43025 24.825 1.274 54749 54700 46753 0 1
org 1 42 42 5.3 5 85689 49.444 1.219 104326 104000 96671 2 1
equ 1 32 32 5.3 5 154378 89.080 1.165 179572 179000 166659 1 1
ore 1 52 52 6.5 6 53072 24.974 1.274 67534 67500 61740 2 1
org 1 42 42 6.5 6 105584 49.685 1.219 128548 128000 119045 2 1
equ 1 32 32 6.5 6 190008 89.414 1.165 221017 221000 199472 0 1
ore 1 52 52 7.8 7 64094 25.133 1.274 81559 81500 69647 0 1
org 1 42 42 7.8 7 127367 49.946 1.219 155069 155000 143902 2 1
equ 1 32 32 7.8 7 228934 89.777 1.165 266296 266000 247348 1 1
ore 1 52 52 8.3 8 68384 25.195 1.274 87018 87000 74316 0 1
org 1 42 42 8.3 8 135832 50.047 1.219 165375 165000 150439 1 1
equ 1 32 32 8.3 8 244037 89.916 1.165 283863 283000 256084 0 1
ore 1 52 52 9.9 9 82200 25.392 1.274 104599 104000 89246 0 1
org 1 42 42 9.9 9 163049 50.369 1.219 198512 198000 180560 1 1
equ 1 32 32 9.9 9 292507 90.362 1.165 340244 340000 307048 0 1
ore 1 52 52 10.7 10 89172 25.491 1.274 113471 113000 96842 0 1
org 1 42 42 10.7 10 176758 50.530 1.219 215202 215000 195870 1 1
equ 1 32 32 10.7 10 316871 90.585 1.165 368584 368000 332582 0 1
ore 1 52 52 11.3 11 94468 25.565 1.274 120210 120000 102636 0 1
org 1 42 42 11.3 11 187160 50.651 1.219 227867 227000 199724 0 1
equ 1 32 32 11.3 11 335337 90.753 1.165 390063 390000 362448 1 1
ore 1 52 52 12.6 12 105994 25.725 1.274 134877 134000 120192 1 1
org 1 42 42 12.6 12 209765 50.912 1.219 255388 255000 232393 1 1
equ 1 32 32 12.6 12 375400 91.115 1.165 436665 436000 405529 1 1
ore 1 52 52 13.7 13 115836 25.861 1.274 147401 147000 125832 0 1
org 1 42 42 13.7 13 229032 51.133 1.219 278846 278000 244436 0 1
equ 1 32 32 13.7 13 409482 91.421 1.165 476309 476000 429842 0 1
ore 1 52 52 14.9 14 126722 26.009 1.274 161253 161000 143992 1 1
org 1 42 42 14.9 14 250306 51.375 1.219 304747 304000 282495 2 1
equ 1 32 32 14.9 14 447043 91.756 1.165 520000 520000 483214 1 1
ore 1 52 52 15.4 15 131270 26.070 1.274 167041 167000 152735 2 1
org 1 42 42 15.4 15 259185 51.475 1.219 315557 315000 292622 2 1
equ 1 32 32 15.4 15 462699 91.895 1.165 538211 538000 507596 2 1
ore 1 52 52 16.8 16 144159 26.243 1.274 183442 183000 163750 1 1
org 1 42 42 16.8 16 284309 51.757 1.219 346146 346000 321219 2 1
equ 1 32 32 16.8 16 506933 92.286 1.165 589664 589000 532102 0 1
ore 1 52 52 17.4 17 149724 26.317 1.274 190523 190000 170045 1 1
org 1 42 42 17.4 17 295140 51.878 1.219 359332 359000 327059 1 1
equ 1 32 32 17.4 17 525972 92.453 1.165 611810 611000 576727 2 1
ore 1 52 52 18.5 18 160019 26.452 1.274 203624 203000 181713 1 1
org 1 42 42 18.5 18 315156 52.099 1.219 383702 383000 355804 2 1
equ 1 32 32 18.5 18 561112 92.760 1.165 652685 652000 606260 1 1
ore 1 52 52 19.8 19 172299 26.612 1.274 219250 219000 187218 0 1
org 1 42 42 19.8 19 338992 52.361 1.219 412722 412000 382730 2 1
equ 1 32 32 19.8 19 602881 93.122 1.165 701271 701000 661385 2 1
ore 1 52 52 20.2 20 176111 26.662 1.274 224101 224000 200208 1 1
org 1 42 42 20.2 20 346383 52.441 1.219 421721 421000 369757 0 1
equ 1 32 32 20.2 20 615818 93.234 1.165 716319 716000 675554 2 1
ore 1 52 52 21.1 21 184715 26.773 1.274 235049 235000 210013 1 1
org 1 42 42 21.1 21 363049 52.622 1.219 442012 442000 402459 1 1
equ 1 32 32 21.1 21 644958 93.484 1.165 750215 750000 677061 0 1
ore 1 52 52 22.1 22 194360 26.896 1.274 247323 247000 226009 2 1
org 1 42 42 22.1 22 381711 52.823 1.219 464733 464000 407480 0 1
equ 1 32 32 22.1 22 677542 93.763 1.165 788116 788000 743385 2 1
ore 1 52 52 23.4 23 207017 27.056 1.274 263429 263000 240684 2 1
org 1 42 42 23.4 23 406162 53.085 1.219 494502 494000 433619 0 1
equ 1 32 32 23.4 23 720165 94.125 1.165 837695 837000 789867 2 1
ore 1 52 52 24.2 24 214887 27.155 1.274 273443 273000 249834 2 1
org 1 42 42 24.2 24 421346 53.246 1.219 512988 512000 466721 1 1
equ 1 32 32 24.2 24 746593 94.349 1.165 868436 868000 783730 0 1
ore 1 52 52 25.7 25 229746 27.339 1.274 292351 292000 267171 2 1
org 1 42 42 25.7 25 449970 53.547 1.219 547838 547000 508085 2 1
equ 1 32 32 25.7 25 796335 94.766 1.165 926296 926000 835970 0 1
ore 1 52 52 26.6 26 238778 27.451 1.274 303845 303000 259380 0 1
org 1 42 42 26.6 26 467346 53.729 1.219 568993 568000 517711 1 1
equ 1 32 32 26.6 26 826479 95.018 1.165 961360 961000 906685 2 1
ore 1 52 52 27.7 27 249859 27.586 1.274 317945 317000 290280 2 1
org 1 42 42 27.7 27 488635 53.950 1.219 594913 594000 541341 1 1
equ 1 32 32 27.7 27 863364 95.324 1.165 1004265 1000000 905830 0 1
ore 1 52 52 28.3 28 255981 27.660 1.274 325735 325000 290790 1 1
org 1 42 42 28.3 28 500385 54.071 1.219 609218 609000 565368 2 1
equ 1 32 32 28.3 28 883697 95.492 1.165 1027916 1020000 952290 1 1
ore 1 52 52 29.7 29 270295 27.832 1.274 343950 343000 306984 1 1
org 1 42 42 29.7 29 527827 54.352 1.219 642629 642000 596177 2 1
equ 1 32 32 29.7 29 931121 95.882 1.165 1083079 1080000 977112 0 1
ore 1 52 52 30.5 30 278572 27.931 1.274 354482 354000 316571 1 1
org 1 42 42 30.5 30 543675 54.513 1.219 661924 661000 580393 0 1
equ 1 32 32 30.5 30 958470 96.105 1.165 1114892 1110000 1005591 0 1
ore 1 52 52 31.7 31 291053 28.079 1.274 370364 370000 316264 0 1
org 1 42 42 31.7 31 567544 54.754 1.219 690984 690000 628792 1 1
equ 1 32 32 31.7 31 999608 96.439 1.165 1162744 1160000 1049057 0 1
ore 1 52 52 32.7 32 301553 28.202 1.274 383726 383000 327623 0 1
org 1 42 42 32.7 32 587601 54.956 1.219 715404 715000 651241 1 1
equ 1 32 32 32.7 32 1034125 96.718 1.165 1202894 1200000 1116733 1 1
ore 1 52 52 33.4 33 308954 28.288 1.274 393143 393000 351244 1 1
org 1 42 42 33.4 33 601724 55.096 1.219 732598 732000 679699 2 1
equ 1 32 32 33.4 33 1058405 96.913 1.165 1231136 1230000 1143626 1 1
ore 1 52 52 34.7 34 322795 28.449 1.274 410756 410000 375248 2 1
org 1 42 42 34.7 34 628108 55.358 1.219 764721 764000 670577 0 1
equ 1 32 32 34.7 34 1103705 97.276 1.165 1283829 1280000 1191601 1 1
ore 1 52 52 35.6 35 332482 28.560 1.274 423083 423000 386856 2 1
org 1 42 42 35.6 35 646551 55.539 1.219 787175 787000 690343 0 1
equ 1 32 32 35.6 35 1135330 97.527 1.165 1320615 1320000 1226967 1 1
ore 1 52 52 36.5 36 342201 28.671 1.274 435450 435000 371838 0 1
org 1 42 42 36.5 36 665039 55.720 1.219 809684 809000 710015 0 1
equ 1 32 32 36.5 36 1166995 97.778 1.165 1357448 1350000 1258682 1 1
ore 1 52 52 37.7 37 355262 28.818 1.274 452070 452000 403928 1 1
org 1 42 42 37.7 37 689855 55.961 1.219 839898 839000 779149 2 1
equ 1 32 32 37.7 37 1209444 98.112 1.165 1406825 1400000 1304796 1 1
ore 1 52 52 38.3 38 361869 28.893 1.274 460478 460000 393211 0 1
org 1 42 42 38.3 38 702398 56.083 1.219 855169 855000 749979 0 1
equ 1 32 32 38.3 38 1230876 98.280 1.165 1431754 1430000 1329824 1 1
ore 1 52 52 39.8 39 378431 29.077 1.274 481553 481000 411199 0 1
org 1 42 42 39.8 39 733802 56.384 1.219 893403 893000 813318 1 1
equ 1 32 32 39.8 39 1284470 98.698 1.165 1494095 1490000 1386896 1 1
ore 1 52 52 40.8 40 389583 29.200 1.274 495744 495000 423291 0 1
org 1 42 42 40.8 40 754924 56.585 1.219 919119 919000 806068 0 1
equ 1 32 32 40.8 40 1320464 98.976 1.165 1535963 1530000 1385481 0 1
ore 1 52 52 41.5 41 397442 29.287 1.274 505744 505000 451633 1 1
org 1 42 42 41.5 41 769794 56.726 1.219 937224 937000 821932 0 1
equ 1 32 32 41.5 41 1345779 99.172 1.165 1565410 1560000 1452681 1 1
ore 1 52 52 42.7 42 410986 29.435 1.274 522979 522000 466946 1 1
org 1 42 42 42.7 42 795399 56.967 1.219 968398 968000 881601 1 1
equ 1 32 32 42.7 42 1389321 99.506 1.165 1616058 1610000 1521461 2 1
ore 1 52 52 43.5 43 420102 29.533 1.274 534579 534000 488566 2 1
org 1 42 42 43.5 43 812617 57.128 1.219 989361 989000 867638 0 1
equ 1 32 32 43.5 43 1418569 99.729 1.165 1650079 1650000 1489233 0 1
ore 1 52 52 44.9 44 436164 29.706 1.274 555018 555000 474024 0 1
org 1 42 42 44.9 44 842920 57.410 1.219 1026255 1020000 932098 1 1
equ 1 32 32 44.9 44 1469979 100.120 1.165 1709879 1700000 1585288 1 1
ore 1 52 52 45.9 45 447728 29.829 1.274 569733 569000 520637 2 1
org 1 42 42 45.9 45 864713 57.611 1.219 1052788 1050000 975812 2 1
equ 1 32 32 45.9 45 1506903 100.398 1.165 1752829 1750000 1627792 1 1
ore 1 52 52 46.9 46 459372 29.952 1.274 584550 584000 499166 0 1
org 1 42 42 46.9 46 886638 57.813 1.219 1079481 1070000 945419 0 1
equ 1 32 32 46.9 46 1544009 100.677 1.165 1795991 1790000 1620161 0 1
ore 1 52 52 47.9 47 471097 30.076 1.274 599470 599000 535488 1 1
org 1 42 42 47.9 47 908694 58.014 1.219 1106334 1100000 969404 0 1
equ 1 32 32 47.9 47 1581297 100.956 1.165 1839364 1830000 1658871 0 1
ore 1 52 52 48.8 48 481708 30.186 1.274 612973 612000 547362 1 1
org 1 42 42 48.8 48 928637 58.195 1.219 1130615 1130000 991487 0 1
equ 1 32 32 48.8 48 1614978 101.207 1.165 1878542 1870000 1694335 0 1
ore 1 52 52 49.8 49 493586 30.310 1.274 628088 628000 536416 0 1
org 1 42 42 49.8 49 950943 58.396 1.219 1157773 1150000 1051283 1 1
equ 1 32 32 49.8 49 1652613 101.485 1.165 1922319 1920000 1812204 2 1
ore 1 52 52 50.5 50 501953 30.396 1.274 638735 638000 583736 2 1
org 1 42 42 50.5 50 966643 58.537 1.219 1176887 1170000 1069017 1 1
equ 1 32 32 50.5 50 1679078 101.681 1.165 1953103 1950000 1813796 1 1
ore 1 52 52 51.6 51 515185 30.532 1.274 655572 655000 585581 1 1
org 1 42 42 51.6 51 991454 58.758 1.219 1207095 1200000 1057671 0 1
equ 1 32 32 51.6 51 1720862 101.988 1.165 2001706 2000000 1859473 1 1
ore 1 52 52 52.7 52 528478 30.667 1.274 672488 672000 600727 1 1
org 1 42 42 52.7 52 1016354 58.979 1.219 1237411 1230000 1084212 0 1
equ 1 32 32 52.7 52 1762750 102.294 1.165 2050430 2050000 1933984 2 1
ore 1 52 52 53.4 53 537008 30.753 1.274 683342 683000 610482 1 1
org 1 42 42 53.4 53 1032321 59.120 1.219 1256850 1250000 1101338 0 1
equ 1 32 32 53.4 53 1789585 102.489 1.165 2081645 2080000 1962829 2 1
ore 1 52 52 54.4 54 549257 30.876 1.274 698929 698000 624188 1 1
org 1 42 42 54.4 54 1055232 59.321 1.219 1284744 1280000 1190142 2 1
equ 1 32 32 54.4 54 1828058 102.768 1.165 2126397 2120000 1973620 1 1
ore 1 52 52 55.7 55 565297 31.037 1.274 719340 719000 614315 0 1
org 1 42 42 55.7 55 1085207 59.583 1.219 1321239 1320000 1225757 2 1
equ 1 32 32 55.7 55 1878334 103.130 1.165 2184878 2180000 2028522 1 1
ore 1 52 52 56.1 56 570269 31.086 1.274 725667 725000 648176 1 1
org 1 42 42 56.1 56 1094490 59.663 1.219 1332541 1330000 1212364 1 1
equ 1 32 32 56.1 56 1893893 103.242 1.165 2202976 2200000 1987864 0 1
ore 1 52 52 57.1 57 582736 31.209 1.274 741531 741000 633243 0 1
org 1 42 42 57.1 57 1117757 59.864 1.219 1360869 1360000 1193389 0 1
equ 1 32 32 57.1 57 1932859 103.520 1.165 2248301 2240000 2116755 2 1
ore 1 52 52 58.6 58 601606 31.394 1.274 765543 765000 699794 2 1
org 1 42 42 58.6 58 1153012 60.167 1.219 1403792 1400000 1301116 2 1
equ 1 32 32 58.6 58 1991709 103.939 1.165 2316755 2310000 2150378 1 1
ore 1 52 52 59.6 59 614274 31.518 1.274 781663 781000 714476 2 1
org 1 42 42 59.6 59 1176535 60.368 1.219 1432431 1430000 1303359 1 1
equ 1 32 32 59.6 59 2031131 104.218 1.165 2362611 2360000 2194517 1 1
ore 1 52 52 60.2 60 621906 31.591 1.274 791375 791000 723502 2 1
org 1 42 42 60.2 60 1190742 60.488 1.219 1449728 1440000 1316386 1 1
equ 1 32 32 60.2 60 2054847 104.385 1.165 2390198 2390000 2254605 2 1
ore 1 52 52 61.7 61 641112 31.776 1.274 815815 815000 728676 1 1
org 1 42 42 61.7 61 1226464 60.790 1.219 1493219 1490000 1384405 2 1
equ 1 32 32 61.7 61 2114425 104.803 1.165 2459499 2450000 2282016 1 1
ore 1 52 52 62.5 62 651456 31.875 1.274 828977 828000 757586 2 1
org 1 42 42 62.5 62 1245685 60.951 1.219 1516621 1510000 1378453 1 1
equ 1 32 32 62.5 62 2146449 105.026 1.165 2496749 2490000 2252517 0 1
ore 1 52 52 63.6 63 665753 32.010 1.274 847170 847000 723517 0 1
org 1 42 42 63.6 63 1272234 61.172 1.219 1548944 1540000 1433290 2 1
equ 1 32 32 63.6 63 2190641 105.333 1.165 2548153 2540000 2364896 1 1
ore 1 52 52 64.3 64 674899 32.097 1.274 858808 858000 784951 2 1
org 1 42 42 64.3 64 1289205 61.313 1.219 1569607 1560000 1452140 2 1
equ 1 32 32 64.3 64 2218868 105.528 1.165 2580987 2580000 2329284 0 1
ore 1 52 52 65.9 65 695934 32.294 1.274 885576 885000 756258 0 1
org 1 42 42 65.9 65 1328207 61.635 1.219 1617092 1610000 1497461 2 1
equ 1 32 32 65.9 65 2283668 105.974 1.165 2656362 2650000 2466109 1 1
ore 1 52 52 66.4 66 702532 32.355 1.274 893971 893000 798452 1 1
org 1 42 42 66.4 66 1340431 61.735 1.219 1631974 1630000 1485215 1 1
equ 1 32 32 66.4 66 2303960 106.113 1.165 2679966 2670000 2486718 1 1
ore 1 52 52 67.5 67 717175 32.491 1.274 912605 912000 834249 2 1
org 1 42 42 67.5 67 1367545 61.957 1.219 1664986 1660000 1542962 2 1
equ 1 32 32 67.5 67 2348935 106.420 1.165 2732281 2730000 2538157 1 1
ore 1 52 52 68.1 68 725188 32.565 1.274 922801 922000 843476 2 1
org 1 42 42 68.1 68 1382374 62.077 1.219 1683040 1680000 1475643 0 1
equ 1 32 32 68.1 68 2373515 106.587 1.165 2760872 2760000 2565243 1 1
ore 1 52 52 69.9 69 749444 32.787 1.274 953667 953000 851912 1 1
org 1 42 42 69.9 69 1427221 62.440 1.219 1737641 1730000 1609084 2 1
equ 1 32 32 69.9 69 2447773 107.089 1.165 2847249 2840000 2643164 1 1
ore 1 52 52 70.1 70 752136 32.811 1.274 957093 957000 817410 0 1
org 1 42 42 70.1 70 1432196 62.480 1.219 1743698 1740000 1528749 0 1
equ 1 32 32 70.1 70 2456004 107.145 1.165 2856823 2850000 2577483 0 1
ore 1 52 52 71.2 71 767108 32.947 1.274 976144 976000 833674 0 1
org 1 42 42 71.2 71 1459846 62.701 1.219 1777362 1770000 1615587 1 1
equ 1 32 32 71.2 71 2501723 107.452 1.165 2910004 2910000 2745040 2 1
ore 1 52 52 72.7 72 787643 33.132 1.274 1002275 1000000 915415 2 1
org 1 42 42 72.7 72 1497737 63.003 1.219 1823494 1820000 1598759 0 1
equ 1 32 32 72.7 72 2564305 107.869 1.165 2982799 2980000 2812329 2 1
ore 1 52 52 73.5 73 798697 33.230 1.274 1016341 1010000 867095 0 1
org 1 42 42 73.5 73 1518118 63.164 1.219 1848308 1840000 1619860 0 1
equ 1 32 32 73.5 73 2597936 108.093 1.165 3021919 3020000 2727119 0 1
ore 1 52 52 74.4 74 811163 33.341 1.274 1032204 1030000 921509 1 1
org 1 42 42 74.4 74 1541089 63.345 1.219 1876275 1870000 1738442 2 1
equ 1 32 32 74.4 74 2635813 108.343 1.165 3065977 3060000 2766360 0 1
ore 1 52 52 75.7 75 829298 33.501 1.274 1055281 1050000 962385 2 1
org 1 42 42 75.7 75 1574483 63.606 1.219 1916933 1910000 1775852 2 1
equ 1 32 32 75.7 75 2690829 108.706 1.165 3129972 3120000 2904885 1 1
ore 1 52 52 76.1 76 834915 33.551 1.274 1062429 1060000 970344 2 1
org 1 42 42 76.1 76 1584821 63.687 1.219 1929519 1920000 1786252 2 1
equ 1 32 32 76.1 76 2707849 108.817 1.165 3149769 3140000 2841497 0 1
ore 1 52 52 77.1 77 848994 33.674 1.274 1080344 1080000 922638 0 1
org 1 42 42 77.1 77 1610719 63.888 1.219 1961050 1960000 1719733 0 1
equ 1 32 32 77.1 77 2750461 109.096 1.165 3199336 3190000 2969579 1 1
ore 1 52 52 78.6 78 870285 33.859 1.274 1107437 1100000 986756 1 1
org 1 42 42 78.6 78 1649853 64.190 1.219 2008696 2000000 1760468 0 1
equ 1 32 32 78.6 78 2814787 109.515 1.165 3274160 3270000 2954484 0 1
ore 1 52 52 79.8 79 887413 34.007 1.274 1129233 1120000 963088 0 1
org 1 42 42 79.8 79 1681309 64.431 1.219 2046993 2040000 1896547 2 1
equ 1 32 32 79.8 79 2866438 109.849 1.165 3334240 3330000 3143139 2 1
ore 1 52 52 80.6 80 898926 34.106 1.274 1143883 1140000 1020667 1 1
org 1 42 42 80.6 80 1702439 64.592 1.219 2072719 2070000 1886246 1 1
equ 1 32 32 80.6 80 2901106 110.072 1.165 3374566 3370000 3045052 0 1
ore 1 52 52 81.6 81 913367 34.229 1.274 1162259 1160000 992318 0 1
org 1 42 42 81.6 81 1728929 64.794 1.219 2104971 2100000 1951366 2 1
equ 1 32 32 81.6 81 2944539 110.351 1.165 3425087 3420000 3180920 1 1
ore 1 52 52 82.2 82 922062 34.303 1.274 1173323 1170000 1047183 1 1
org 1 42 42 82.2 82 1744870 64.914 1.219 2124379 2120000 1862519 0 1
equ 1 32 32 82.2 82 2970659 110.518 1.165 3455470 3450000 3256892 2 1
ore 1 52 52 83.3 83 938107 34.438 1.274 1193741 1190000 1018988 0 1
org 1 42 42 83.3 83 1774273 65.136 1.219 2160177 2160000 1894494 0 1
equ 1 32 32 83.3 83 3018806 110.825 1.165 3511475 3510000 3262525 1 1
ore 1 52 52 84.6 84 957175 34.599 1.274 1218005 1210000 1039084 0 1
org 1 42 42 84.6 84 1809190 65.397 1.219 2202688 2200000 2043203 2 1
equ 1 32 32 84.6 84 3075931 111.187 1.165 3577922 3570000 3321903 1 1
ore 1 52 52 85.3 85 967506 34.685 1.274 1231151 1230000 1099677 1 1
org 1 42 42 85.3 85 1828096 65.538 1.219 2225706 2220000 2063067 2 1
equ 1 32 32 85.3 85 3106839 111.383 1.165 3613875 3610000 3356798 1 1
ore 1 52 52 86.4 86 983781 34.820 1.274 1251861 1250000 1068902 0 1
